"Target","Evidence"
"C7orf25","predicted (intersection) + predicted (union)"
"C8orf34-AS1","predicted (intersection) + predicted (union)"
"C8orf37","predicted (intersection) + predicted (union)"
"C9orf72","predicted (intersection) + predicted (union)"
"CA12","predicted (intersection) + predicted (union)"
"CA13","predicted (intersection) + predicted (union)"
"CA3","predicted (intersection) + predicted (union)"
"CA5B","predicted (intersection) + predicted (union)"
"CA8","predicted (intersection) + predicted (union)"
"CAAP1","predicted (intersection) + predicted (union)"
"CABYR","predicted (intersection) + predicted (union)"
"CACNA1B","predicted (intersection) + predicted (union)"
"CACNA1C","predicted (intersection) + predicted (union)"
"CACNA2D1","predicted (intersection) + predicted (union)"
"CACNA2D4","predicted (intersection) + predicted (union)"
"CACNB2","predicted (intersection) + predicted (union)"
"CACNB4","predicted (intersection) + predicted (union)"
"CACNG2","predicted (intersection) + predicted (union)"
"CACUL1","predicted (intersection) + predicted (union)"
"CADM2","predicted (intersection) + predicted (union)"
"CALCOCO2","predicted (intersection) + predicted (union)"
"CALCR","predicted (intersection) + predicted (union)"
"CALHM1","predicted (intersection) + predicted (union)"
"CALHM5","predicted (intersection) + predicted (union)"
"CALN1","predicted (intersection) + predicted (union)"
"CALU","predicted (intersection) + predicted (union)"
"CAMK4","predicted (intersection) + predicted (union)"
"CAMLG","predicted (intersection) + predicted (union)"
"CAND2","predicted (intersection) + predicted (union)"
"CAP2","predicted (intersection) + predicted (union)"
"CAPG","predicted (intersection) + predicted (union)"
"CAPN7","predicted (intersection) + predicted (union)"
"CAPRIN1","predicted (intersection) + predicted (union)"
"CAPRIN2","predicted (intersection) + predicted (union)"
"CARD8","predicted (intersection) + predicted (union)"
"CARF","predicted (intersection) + predicted (union)"
"CARHSP1","predicted (intersection) + predicted (union)"
"CASC1","predicted (intersection) + predicted (union)"
"CASC4","predicted (intersection) + predicted (union)"
"CASD1","predicted (intersection) + predicted (union)"
"CASK","predicted (intersection) + predicted (union)"
"CASP10","predicted (intersection) + predicted (union)"
"CASR","predicted (intersection) + predicted (union)"
"CAST","predicted (intersection) + predicted (union)"
"CASZ1","predicted (intersection) + predicted (union)"
"CBL","predicted (intersection) + predicted (union)"
"CBLL1","predicted (intersection) + predicted (union)"
"CBLN2","predicted (intersection) + predicted (union)"
"CBR4","predicted (intersection) + predicted (union)"
"CBWD5","predicted (intersection) + predicted (union)"
"CBX4","predicted (intersection) + predicted (union)"
"CBX5","predicted (intersection) + predicted (union)"
"CCAR1","predicted (intersection) + predicted (union)"
"CCDC112","predicted (intersection) + predicted (union)"
"CCDC117","predicted (intersection) + predicted (union)"
"CCDC125","predicted (intersection) + predicted (union)"
"CCDC127","predicted (intersection) + predicted (union)"
"CCDC149","predicted (intersection) + predicted (union)"
"CCDC15","predicted (intersection) + predicted (union)"
"CCDC152","predicted (intersection) + predicted (union)"
"CCDC171","predicted (intersection) + predicted (union)"
"CCDC173","predicted (intersection) + predicted (union)"
"CCDC177","predicted (intersection) + predicted (union)"
"CCDC186","predicted (intersection) + predicted (union)"
"CCDC25","predicted (intersection) + predicted (union)"
"CCDC43","predicted (intersection) + predicted (union)"
"CCDC50","predicted (intersection) + predicted (union)"
"CCDC58","predicted (intersection) + predicted (union)"
"CCDC59","predicted (intersection) + predicted (union)"
"CCDC62","predicted (intersection) + predicted (union)"
"CCDC77","predicted (intersection) + predicted (union)"
"CCDC91","predicted (intersection) + predicted (union)"
"CCDC92","predicted (intersection) + predicted (union)"
"CCDC93","predicted (intersection) + predicted (union)"
"CCL11","predicted (intersection) + predicted (union)"
"CCN1","predicted (intersection) + predicted (union)"
"CCNB1","predicted (intersection) + predicted (union)"
"CCND2","predicted (intersection) + predicted (union)"
"CCNE2","predicted (intersection) + predicted (union)"
"CCNJ","predicted (intersection) + predicted (union)"
"CCNJL","predicted (intersection) + predicted (union)"
"CCNL2","predicted (intersection) + predicted (union)"
"CCNT1","predicted (intersection) + predicted (union)"
"CCNYL1","predicted (intersection) + predicted (union)"
"CCR1","predicted (intersection) + predicted (union)"
"CCSER1","predicted (intersection) + predicted (union)"
"CCSER2","predicted (intersection) + predicted (union)"
"CCT4","predicted (intersection) + predicted (union)"
"CD109","predicted (intersection) + predicted (union)"
"CD226","predicted (intersection) + predicted (union)"
"CD274","predicted (intersection) + predicted (union)"
"CD38","predicted (intersection) + predicted (union)"
"CD55","predicted (intersection) + predicted (union)"
"CD58","predicted (intersection) + predicted (union)"
"CD70","predicted (intersection) + predicted (union)"
"CD80","predicted (intersection) + predicted (union)"
"CD84","predicted (intersection) + predicted (union)"
"CD96","predicted (intersection) + predicted (union)"
"CDC14A","predicted (intersection) + predicted (union)"
"CDC25B","predicted (intersection) + predicted (union)"
"CDC27","predicted (intersection) + predicted (union)"
"CDC42","predicted (intersection) + predicted (union)"
"CDC42EP1","predicted (intersection) + predicted (union)"
"CDC73","predicted (intersection) + predicted (union)"
"CDCA7","predicted (intersection) + predicted (union)"
"CDCP1","predicted (intersection) + predicted (union)"
"CDH1","predicted (intersection) + predicted (union)"
"CDH11","predicted (intersection) + predicted (union)"
"CDH19","predicted (intersection) + predicted (union)"
"CDH20","predicted (intersection) + predicted (union)"
"CDH26","predicted (intersection) + predicted (union)"
"CDH6","predicted (intersection) + predicted (union)"
"CDH7","predicted (intersection) + predicted (union)"
"CDH8","predicted (intersection) + predicted (union)"
"CDK12","predicted (intersection) + predicted (union)"
"CDK13","predicted (intersection) + predicted (union)"
"CDK14","predicted (intersection) + predicted (union)"
"CDK15","predicted (intersection) + predicted (union)"
"CDK16","predicted (intersection) + predicted (union)"
"CDK17","predicted (intersection) + predicted (union)"
"CDK2","predicted (intersection) + predicted (union)"
"CDK5R1","predicted (intersection) + predicted (union)"
"CDK6","predicted (intersection) + predicted (union)"
"CDK8","predicted (intersection) + predicted (union)"
"CDKN2AIP","predicted (intersection) + predicted (union)"
"CDKN2AIPNL","predicted (intersection) + predicted (union)"
"CDKN2B","predicted (intersection) + predicted (union)"
"CDON","predicted (intersection) + predicted (union)"
"CDR1","predicted (intersection) + predicted (union)"
"CDR2","predicted (intersection) + predicted (union)"
"CDR2L","predicted (intersection) + predicted (union)"
"CDS2","predicted (intersection) + predicted (union)"
"CDT1","predicted (intersection) + predicted (union)"
"CDX2","predicted (intersection) + predicted (union)"
"CDX4","predicted (intersection) + predicted (union)"
"CDYL","predicted (intersection) + predicted (union)"
"CDYL2","predicted (intersection) + predicted (union)"
"CEBPD","predicted (intersection) + predicted (union)"
"CEBPG","predicted (intersection) + predicted (union)"
"CELF5","predicted (intersection) + predicted (union)"
"CENPL","predicted (intersection) + predicted (union)"
"CENPP","predicted (intersection) + predicted (union)"
"CENPW","predicted (intersection) + predicted (union)"
"CEP120","predicted (intersection) + predicted (union)"
"CEP162","predicted (intersection) + predicted (union)"
"CEP19","predicted (intersection) + predicted (union)"
"CEP350","predicted (intersection) + predicted (union)"
"CEP41","predicted (intersection) + predicted (union)"
"CEP44","predicted (intersection) + predicted (union)"
"CEP55","predicted (intersection) + predicted (union)"
"CEP57","predicted (intersection) + predicted (union)"
"CEP57L1","predicted (intersection) + predicted (union)"
"CEP68","predicted (intersection) + predicted (union)"
"CEP70","predicted (intersection) + predicted (union)"
"CEP85L","predicted (intersection) + predicted (union)"
"CEP97","predicted (intersection) + predicted (union)"
"CERS6","predicted (intersection) + predicted (union)"
"CES4A","predicted (intersection) + predicted (union)"
"CFAP44","predicted (intersection) + predicted (union)"
"CFAP77","predicted (intersection) + predicted (union)"
"CFAP97","predicted (intersection) + predicted (union)"
"CFAP97D1","predicted (intersection) + predicted (union)"
"CFL2","predicted (intersection) + predicted (union)"
"CFLAR","predicted (intersection) + predicted (union)"
"CHAC2","predicted (intersection) + predicted (union)"
"CHAF1B","predicted (intersection) + predicted (union)"
"CHD1","predicted (intersection) + predicted (union)"
"CHD2","predicted (intersection) + predicted (union)"
"CHD9","predicted (intersection) + predicted (union)"
"CHEK1","predicted (intersection) + predicted (union)"
"CHIC2","predicted (intersection) + predicted (union)"
"CHM","predicted (intersection) + predicted (union)"
"CHML","predicted (intersection) + predicted (union)"
"CHMP1B","predicted (intersection) + predicted (union)"
"CHMP2B","predicted (intersection) + predicted (union)"
"CHMP5","predicted (intersection) + predicted (union)"
"CHN2","predicted (intersection) + predicted (union)"
"CHORDC1","predicted (intersection) + predicted (union)"
"CHP1","predicted (intersection) + predicted (union)"
"CHRDL1","predicted (intersection) + predicted (union)"
"CHRFAM7A","predicted (intersection) + predicted (union)"
"CHRM2","predicted (intersection) + predicted (union)"
"CHRM3","predicted (intersection) + predicted (union)"
"CHRNA5","predicted (intersection) + predicted (union)"
"CHRNA6","predicted (intersection) + predicted (union)"
"CHRNA7","predicted (intersection) + predicted (union)"
"CHRNB2","predicted (intersection) + predicted (union)"
"CHRND","predicted (intersection) + predicted (union)"
"CHST11","predicted (intersection) + predicted (union)"
"CHST12","predicted (intersection) + predicted (union)"
"CHST2","predicted (intersection) + predicted (union)"
"CHST7","predicted (intersection) + predicted (union)"
"CHST9","predicted (intersection) + predicted (union)"
"CHSY3","predicted (intersection) + predicted (union)"
"CHURC1","predicted (intersection) + predicted (union)"
"CIAO2A","predicted (intersection) + predicted (union)"
"CIITA","predicted (intersection) + predicted (union)"
"CIPC","predicted (intersection) + predicted (union)"
"CISD1","predicted (intersection) + predicted (union)"
"CIT","predicted (intersection) + predicted (union)"
"CITED2","predicted (intersection) + predicted (union)"
"CKAP4","predicted (intersection) + predicted (union)"
"CKS2","predicted (intersection) + predicted (union)"
"CLASP1","predicted (intersection) + predicted (union)"
"CLASP2","predicted (intersection) + predicted (union)"
"CLCC1","predicted (intersection) + predicted (union)"
"CLCF1","predicted (intersection) + predicted (union)"
"CLCN4","predicted (intersection) + predicted (union)"
"CLCN6","predicted (intersection) + predicted (union)"
"CLDN16","predicted (intersection) + predicted (union)"
"CLDN22","predicted (intersection) + predicted (union)"
"CLDND1","predicted (intersection) + predicted (union)"
"CLEC4C","predicted (intersection) + predicted (union)"
"CLEC4D","predicted (intersection) + predicted (union)"
"CLEC4E","predicted (intersection) + predicted (union)"
"CLGN","predicted (intersection) + predicted (union)"
"CLIC4","predicted (intersection) + predicted (union)"
"CLIC5","predicted (intersection) + predicted (union)"
"CLINT1","predicted (intersection) + predicted (union)"
