"Target","Evidence"
"CCDC69","predicted (union)"
"CCDC7","predicted (union)"
"CCDC71L","predicted (union)"
"CCDC77","predicted (union)"
"CCDC80","predicted (intersection) + predicted (union)"
"CCDC85A","predicted (union)"
"CCDC88A","predicted (intersection) + predicted (union)"
"CCDC88C","predicted (union)"
"CCDC89","predicted (intersection) + predicted (union)"
"CCDC9","predicted (intersection) + predicted (union)"
"CCDC90B","predicted (union)"
"CCDC92","predicted (union)"
"CCL20","predicted (union)"
"CCL28","predicted (union)"
"CCL7","predicted (union)"
"CCN1","predicted (union)"
"CCN2","predicted (union)"
"CCNB1","predicted (union)"
"CCNC","predicted (union)"
"CCNDBP1","predicted (union)"
"CCNE2","predicted (union)"
"CCNG2","predicted (intersection) + predicted (union)"
"CCNJ","predicted (intersection) + predicted (union)"
"CCNJL","predicted (intersection) + predicted (union)"
"CCNT1","predicted (intersection) + predicted (union)"
"CCNT2","predicted (union)"
"CCNY","predicted (union)"
"CCP110","predicted (intersection) + predicted (union)"
"CCPG1","predicted (union)"
"CCR4","predicted (union)"
"CCR5","predicted (union)"
"CCR6","predicted (union)"
"CCRL2","predicted (union)"
"CCSER1","predicted (union)"
"CCSER2","predicted (union)"
"CD109","predicted (union)"
"CD163","predicted (union)"
"CD164","predicted (intersection) + predicted (union)"
"CD180","predicted (union)"
"CD1C","predicted (union)"
"CD200R1L","predicted (union)"
"CD226","predicted (intersection) + predicted (union)"
"CD248","predicted (intersection) + predicted (union)"
"CD28","predicted (union)"
"CD2AP","predicted (union)"
"CD2BP2","predicted (intersection) + predicted (union)"
"CD300E","predicted (intersection) + predicted (union)"
"CD300LB","predicted (intersection) + predicted (union)"
"CD300LG","predicted (union)"
"CD302","predicted (union)"
"CD36","predicted (intersection) + predicted (union)"
"CD38","predicted (union)"
"CD4","predicted (union)"
"CD44","predicted (union)"
"CD46","predicted (union)"
"CD47","predicted (intersection) + predicted (union)"
"CD53","predicted (union)"
"CD55","predicted (union)"
"CD58","predicted (union)"
"CD69","predicted (union)"
"CD80","predicted (union)"
"CD81","predicted (union)"
"CD84","predicted (union)"
"CD86","predicted (union)"
"CD96","predicted (union)"
"CDADC1","predicted (union)"
"CDC14A","predicted (union)"
"CDC14B","predicted (union)"
"CDC27","predicted (intersection) + predicted (union)"
"CDC42BPA","predicted (union)"
"CDC42EP3","predicted (union)"
"CDC42EP4","predicted (union)"
"CDC42SE2","predicted (union)"
"CDC5L","predicted (union)"
"CDC6","predicted (union)"
"CDC73","predicted (intersection) + predicted (union)"
"CDCA2","predicted (intersection) + predicted (union)"
"CDCA4","experimental (all) + predicted (union)"
"CDH10","predicted (union)"
"CDH19","predicted (union)"
"CDH23","predicted (union)"
"CDH6","predicted (intersection) + predicted (union)"
"CDH8","predicted (union)"
"CDK1","predicted (union)"
"CDK12","predicted (union)"
"CDK17","predicted (union)"
"CDK19","predicted (union)"
"CDK8","predicted (union)"
"CDKL1","predicted (union)"
"CDKL2","predicted (intersection) + predicted (union)"
"CDKN1A","predicted (union)"
"CDKN2AIPNL","predicted (union)"
"CDO1","predicted (union)"
"CDR1","predicted (intersection) + predicted (union)"
"CDS1","predicted (union)"
"CDS2","predicted (intersection) + predicted (union)"
"CDX2","predicted (union)"
"CDX4","predicted (union)"
"CDYL2","predicted (intersection) + predicted (union)"
"CEACAM1","predicted (intersection) + predicted (union)"
"CEACAM6","predicted (union)"
"CEACAM7","predicted (intersection) + predicted (union)"
"CEACAM8","predicted (union)"
"CEBPA","predicted (union)"
"CEBPD","predicted (union)"
"CEBPG","experimental (all) + predicted (intersection) + predicted (union)"
"CELF1","predicted (union)"
"CELF3","predicted (union)"
"CELSR1","predicted (union)"
"CENPC","predicted (union)"
"CENPF","predicted (intersection) + predicted (union)"
"CENPH","predicted (union)"
"CENPI","predicted (intersection) + predicted (union)"
"CENPJ","predicted (union)"
"CENPL","predicted (union)"
"CENPP","predicted (union)"
"CENPQ","predicted (union)"
"CENPU","predicted (union)"
"CENPW","predicted (union)"
"CEP104","predicted (intersection) + predicted (union)"
"CEP112","predicted (union)"
"CEP120","predicted (union)"
"CEP126","predicted (union)"
"CEP162","predicted (union)"
"CEP170","predicted (intersection) + predicted (union)"
"CEP350","predicted (union)"
"CEP41","predicted (intersection) + predicted (union)"
"CEP44","predicted (union)"
"CEP57","predicted (intersection) + predicted (union)"
"CEP57L1","predicted (intersection) + predicted (union)"
"CEP63","predicted (union)"
"CEP68","predicted (intersection) + predicted (union)"
"CEP70","predicted (union)"
"CEP76","predicted (union)"
"CEP78","predicted (union)"
"CEP83","predicted (intersection) + predicted (union)"
"CEP85L","predicted (intersection) + predicted (union)"
"CEP89","predicted (union)"
"CEP97","predicted (intersection) + predicted (union)"
"CERCAM","predicted (union)"
"CERK","predicted (union)"
"CERS2","predicted (union)"
"CERS3","predicted (union)"
"CERS6","predicted (union)"
"CFAP161","predicted (union)"
"CFAP206","predicted (union)"
"CFAP298","predicted (union)"
"CFAP44","predicted (union)"
"CFAP57","predicted (union)"
"CFAP65","predicted (union)"
"CFAP97","predicted (intersection) + predicted (union)"
"CFD","predicted (union)"
"CFHR3","predicted (union)"
"CFHR4","predicted (intersection) + predicted (union)"
"CFL2","predicted (intersection) + predicted (union)"
"CFLAR","predicted (union)"
"CGAS","predicted (union)"
"CGGBP1","predicted (intersection) + predicted (union)"
"CGNL1","predicted (union)"
"CGRRF1","predicted (union)"
"CHAMP1","predicted (union)"
"CHCHD3","predicted (union)"
"CHCHD4","predicted (union)"
"CHCHD7","predicted (intersection) + predicted (union)"
"CHD1","predicted (union)"
"CHD6","predicted (intersection) + predicted (union)"
"CHD7","predicted (intersection) + predicted (union)"
"CHD9","predicted (union)"
"CHDH","predicted (union)"
"CHEK1","predicted (union)"
"CHERP","predicted (intersection) + predicted (union)"
"CHIC1","predicted (union)"
"CHIC2","predicted (intersection) + predicted (union)"
"CHL1","predicted (intersection) + predicted (union)"
"CHML","predicted (union)"
"CHMP3","predicted (union)"
"CHORDC1","predicted (intersection) + predicted (union)"
"CHP2","predicted (union)"
"CHRDL1","predicted (union)"
"CHRFAM7A","predicted (union)"
"CHRM2","predicted (union)"
"CHRM3","predicted (union)"
"CHRNA1","predicted (union)"
"CHRNA10","predicted (union)"
"CHRNA2","predicted (intersection) + predicted (union)"
"CHRNA3","predicted (union)"
"CHST10","predicted (intersection) + predicted (union)"
"CHST11","predicted (union)"
"CHST12","predicted (union)"
"CHST3","predicted (union)"
"CHST4","predicted (union)"
"CHST6","predicted (union)"
"CHST9","predicted (union)"
"CHSY1","predicted (intersection) + predicted (union)"
"CHSY3","predicted (intersection) + predicted (union)"
"CHUK","predicted (union)"
"CHURC1","predicted (intersection) + predicted (union)"
"CIAO2A","predicted (union)"
"CIITA","predicted (intersection) + predicted (union)"
"CINP","predicted (union)"
"CISD1","predicted (union)"
"CISD2","predicted (intersection) + predicted (union)"
"CIT","predicted (union)"
"CKAP2","predicted (intersection) + predicted (union)"
"CKB","predicted (union)"
"CKS2","experimental (all) + predicted (intersection) + predicted (union)"
"CLASP1","predicted (union)"
"CLASP2","predicted (union)"
"CLCA2","predicted (union)"
"CLCA4","predicted (union)"
"CLCC1","predicted (union)"
"CLCN2","predicted (union)"
"CLCN3","predicted (intersection) + predicted (union)"
"CLCN4","predicted (intersection) + predicted (union)"
"CLCN5","predicted (intersection) + predicted (union)"
"CLDN1","predicted (intersection) + predicted (union)"
"CLDN12","predicted (intersection) + predicted (union)"
"CLDN16","predicted (union)"
"CLDN19","predicted (union)"
"CLDN22","predicted (union)"
"CLDND1","predicted (intersection) + predicted (union)"
"CLEC12B","predicted (union)"
"CLEC16A","predicted (union)"
"CLEC18A","predicted (union)"
"CLEC1A","predicted (union)"
"CLEC1B","predicted (intersection) + predicted (union)"
"CLEC4C","predicted (union)"
"CLEC5A","predicted (union)"
"CLEC6A","predicted (union)"
"CLGN","predicted (intersection) + predicted (union)"
"CLIC4","predicted (union)"
"CLIC5","predicted (intersection) + predicted (union)"
"CLIC6","predicted (intersection) + predicted (union)"
"CLIP1","experimental (all)"
"CLIP4","predicted (union)"
"CLK4","predicted (union)"
"CLMN","predicted (union)"
"CLN5","predicted (union)"
"CLN8","predicted (union)"
"CLNK","predicted (union)"
"CLNS1A","predicted (union)"
"CLP1","predicted (union)"
"CLPB","predicted (union)"
"CLRN1","predicted (intersection) + predicted (union)"
"CLSPN","predicted (union)"
"CLSTN2","predicted (intersection) + predicted (union)"
"CLTC","predicted (union)"
"CLTRN","predicted (union)"
"CLU","predicted (union)"
"CLUAP1","predicted (union)"
"CLUL1","predicted (union)"
"CLVS2","predicted (union)"
"CMAS","predicted (union)"
"CMC1","predicted (intersection) + predicted (union)"
"CMIP","predicted (union)"
"CMKLR1","predicted (intersection) + predicted (union)"
"CMSS1","predicted (union)"
"CMTM4","predicted (union)"
"CMTM6","predicted (union)"
"CMTM8","predicted (union)"
"CMTR2","predicted (union)"
"CMYA5","predicted (union)"
"CNBP","predicted (intersection) + predicted (union)"
"CNGA4","predicted (union)"
"CNGB3","predicted (union)"
"CNIH4","predicted (union)"
"CNKSR2","predicted (intersection) + predicted (union)"
"CNKSR3","predicted (intersection) + predicted (union)"
"CNN2","predicted (union)"
"CNN3","predicted (union)"
"CNNM2","predicted (intersection) + predicted (union)"
"CNNM3","predicted (union)"
"CNOT1","predicted (union)"
"CNOT11","predicted (union)"
"CNOT2","predicted (intersection) + predicted (union)"
"CNOT4","predicted (intersection) + predicted (union)"
"CNOT6","predicted (intersection) + predicted (union)"
"CNOT6L","predicted (union)"
"CNOT7","predicted (intersection) + predicted (union)"
"CNOT8","predicted (intersection) + predicted (union)"
"CNOT9","predicted (union)"
"CNR1","predicted (intersection) + predicted (union)"
"CNST","predicted (intersection) + predicted (union)"
"CNTD1","predicted (union)"
"CNTF","predicted (union)"
"CNTLN","predicted (union)"
"CNTN1","predicted (intersection) + predicted (union)"
"CNTN3","predicted (union)"
"CNTN5","predicted (union)"
"CNTNAP3","predicted (intersection) + predicted (union)"
"CNTNAP5","predicted (intersection) + predicted (union)"
"CNTROB","predicted (union)"
"COA1","predicted (union)"
"COA5","predicted (intersection) + predicted (union)"
"COA6","predicted (intersection) + predicted (union)"
"COA8","predicted (union)"
"COBL","predicted (intersection) + predicted (union)"
"COBLL1","experimental (all) + predicted (intersection) + predicted (union)"
"COCH","predicted (union)"
"COG5","predicted (intersection) + predicted (union)"
"COG6","predicted (union)"
"COIL","predicted (union)"
"COL11A1","predicted (union)"
"COL15A1","predicted (intersection) + predicted (union)"
"COL21A1","predicted (intersection) + predicted (union)"
"COL23A1","predicted (intersection) + predicted (union)"
"COL25A1","predicted (union)"
"COL27A1","predicted (union)"
"COL4A1","predicted (intersection) + predicted (union)"
"COL4A3","predicted (union)"
"COL4A4","predicted (union)"
"COL4A5","predicted (intersection) + predicted (union)"
"COL5A1","predicted (union)"
"COL5A2","predicted (union)"
"COL6A6","predicted (union)"
"COL8A1","predicted (union)"
"COL9A1","predicted (union)"
"COLEC10","predicted (union)"
"COLGALT1","predicted (union)"
"COMMD10","predicted (intersection) + predicted (union)"
"COMMD2","predicted (intersection) + predicted (union)"
"COMMD3-BMI1","predicted (union)"
"COMMD6","predicted (union)"
"COMMD9","predicted (union)"
"COPS2","predicted (union)"
"COPS8","predicted (intersection) + predicted (union)"
"COQ10B","predicted (union)"
"COQ7","predicted (union)"
"CORO1C","predicted (union)"
"CORO7","predicted (union)"
"COTL1","predicted (intersection) + predicted (union)"
"COX11","predicted (union)"
"COX16","predicted (union)"
"COX17","predicted (union)"
"COX18","predicted (union)"
"COX19","predicted (intersection) + predicted (union)"
"COX20","predicted (intersection) + predicted (union)"
"COX7A2L","predicted (union)"
"COX7C","predicted (intersection) + predicted (union)"
"COX8C","predicted (intersection) + predicted (union)"
"CPD","predicted (intersection) + predicted (union)"
"CPE","predicted (intersection) + predicted (union)"
"CPEB2","predicted (union)"
"CPEB3","predicted (union)"
"CPED1","predicted (intersection) + predicted (union)"
"CPLX2","predicted (intersection) + predicted (union)"
"CPM","predicted (union)"
"CPN1","predicted (union)"
"CPNE8","predicted (union)"
"CPPED1","predicted (union)"
"CPS1","experimental (all) + predicted (union)"
"CPSF2","predicted (union)"
"CPSF6","predicted (union)"
"CPVL","predicted (union)"
"CPXCR1","predicted (intersection) + predicted (union)"
"CR1","predicted (intersection) + predicted (union)"
"CRBN","predicted (union)"
"CREB1","predicted (union)"
"CREB3L2","predicted (union)"
"CREB5","predicted (intersection) + predicted (union)"
"CREBBP","predicted (union)"
"CREBL2","predicted (union)"
"CREG1","predicted (union)"
"CREG2","predicted (intersection) + predicted (union)"
"CRIM1","predicted (intersection) + predicted (union)"
"CRIPT","predicted (intersection) + predicted (union)"
"CRISP1","predicted (union)"
"CRISP3","predicted (intersection) + predicted (union)"
"CRISPLD1","predicted (union)"
"CRISPLD2","predicted (union)"
"CRK","predicted (union)"
"CRLF3","predicted (intersection) + predicted (union)"
"CRLS1","predicted (intersection) + predicted (union)"
"CRNKL1","predicted (union)"
"CRP","predicted (intersection) + predicted (union)"
"CRTAM","predicted (union)"
"CRTAP","predicted (intersection) + predicted (union)"
"CRTC1","predicted (intersection) + predicted (union)"
"CRYZ","predicted (union)"
"CS","experimental (all)"
"CSDE1","predicted (union)"
"CSF1","predicted (union)"
"CSMD3","predicted (union)"
"CSNK1A1","predicted (intersection) + predicted (union)"
"CSNK1G3","predicted (union)"
"CSNK2A1","predicted (intersection) + predicted (union)"
"CSPP1","predicted (union)"
"CSRNP1","predicted (union)"
"CSRNP2","predicted (union)"
"CSRNP3","predicted (union)"
"CST9","predicted (intersection) + predicted (union)"
"CSTF1","predicted (intersection) + predicted (union)"
"CSTF2","predicted (union)"
"CSTF2T","predicted (intersection) + predicted (union)"
"CSTF3","predicted (intersection) + predicted (union)"
"CTAGE1","predicted (union)"
"CTBP2","predicted (union)"
"CTBS","predicted (intersection) + predicted (union)"
"CTC1","predicted (intersection) + predicted (union)"
"CTCFL","predicted (union)"
"CTDSPL2","predicted (union)"
"CTH","predicted (union)"
"CTNNA2","predicted (intersection) + predicted (union)"
"CTNNA3","predicted (union)"
"CTNNBL1","predicted (union)"
"CTPS1","predicted (union)"
"CTRB2","predicted (union)"
"CTSB","predicted (intersection) + predicted (union)"
"CTSC","predicted (union)"
"CTSO","predicted (intersection) + predicted (union)"
"CTSS","predicted (intersection) + predicted (union)"
"CTSV","predicted (intersection) + predicted (union)"
"CTTNBP2","predicted (union)"
"CTTNBP2NL","predicted (union)"
"CTU1","predicted (union)"
"CTXN2","predicted (intersection) + predicted (union)"
"CUBN","predicted (union)"
"CUL3","predicted (intersection) + predicted (union)"
"CUL4A","predicted (union)"
"CUL4B","predicted (union)"
"CUL5","predicted (intersection) + predicted (union)"
"CUX1","predicted (intersection) + predicted (union)"
"CUX2","predicted (union)"
"CWC15","predicted (union)"
"CWC22","predicted (union)"
"CWF19L1","predicted (union)"
"CWH43","predicted (intersection) + predicted (union)"
