"Target","Evidence"
"PRPF40A","predicted (union)"
"PRPF4B","predicted (union)"
"PRPH","predicted (union)"
"PRPH2","predicted (union)"
"PRPS1","predicted (intersection) + predicted (union)"
"PRPSAP2","predicted (intersection) + predicted (union)"
"PRR15L","predicted (union)"
"PRR23C","predicted (union)"
"PRR29","predicted (union)"
"PRRC1","predicted (union)"
"PRRG1","predicted (union)"
"PRRT1","predicted (union)"
"PRRX1","predicted (union)"
"PRSS42P","predicted (union)"
"PRTFDC1","predicted (union)"
"PRTG","predicted (union)"
"PRUNE2","predicted (union)"
"PRXL2A","predicted (union)"
"PSAPL1","predicted (union)"
"PSD3","predicted (union)"
"PSD4","predicted (intersection) + predicted (union)"
"PSEN1","predicted (union)"
"PSENEN","predicted (union)"
"PSG1","predicted (intersection) + predicted (union)"
"PSG9","predicted (intersection) + predicted (union)"
"PSIP1","predicted (union)"
"PSMA5","predicted (intersection) + predicted (union)"
"PSMB1","predicted (union)"
"PSMB5","predicted (union)"
"PSMB7","predicted (intersection) + predicted (union)"
"PSMB9","experimental (all)"
"PSMD14","predicted (intersection) + predicted (union)"
"PSMG1","predicted (union)"
"PSPH","predicted (union)"
"PTBP2","predicted (intersection) + predicted (union)"
"PTBP3","predicted (intersection) + predicted (union)"
"PTCD2","predicted (intersection) + predicted (union)"
"PTCD3","predicted (union)"
"PTCHD1","predicted (intersection) + predicted (union)"
"PTDSS1","predicted (intersection) + predicted (union)"
"PTEN","experimental (strong) + experimental (all) + predicted (union)"
"PTGDR","predicted (union)"
"PTGDR2","predicted (union)"
"PTGER3","predicted (union)"
"PTGFR","predicted (intersection) + predicted (union)"
"PTGIS","predicted (intersection) + predicted (union)"
"PTGS1","predicted (intersection) + predicted (union)"
"PTGS2","predicted (union)"
"PTHLH","predicted (union)"
"PTN","predicted (union)"
"PTPN14","predicted (intersection) + predicted (union)"
"PTPN20","predicted (union)"
"PTPN4","predicted (intersection) + predicted (union)"
"PTPRK","predicted (union)"
"PTPRT","predicted (intersection) + predicted (union)"
"PTRH2","predicted (union)"
"PTS","predicted (intersection) + predicted (union)"
"PTX3","predicted (union)"
"PUM2","predicted (intersection) + predicted (union)"
"PURA","predicted (union)"
"PURB","predicted (union)"
"PUS7","predicted (union)"
"PUS7L","predicted (union)"
"PVR","predicted (union)"
"PWP2","predicted (union)"
"PXMP4","experimental (all) + predicted (intersection) + predicted (union)"
"PXT1","predicted (intersection) + predicted (union)"
"PXYLP1","predicted (union)"
"PYDC1","predicted (intersection) + predicted (union)"
"PYGO1","predicted (intersection) + predicted (union)"
"PYROXD1","predicted (union)"
"QKI","predicted (union)"
"QPCTL","predicted (intersection) + predicted (union)"
"QSER1","predicted (intersection) + predicted (union)"
"QSOX2","predicted (union)"
"QTRT2","predicted (union)"
"R3HDM2","predicted (union)"
"RAB11FIP1","predicted (union)"
"RAB11FIP2","predicted (union)"
"RAB11FIP3","predicted (union)"
"RAB13","predicted (union)"
"RAB14","predicted (intersection) + predicted (union)"
"RAB15","predicted (union)"
"RAB18","predicted (union)"
"RAB21","predicted (union)"
"RAB27A","predicted (union)"
"RAB27B","predicted (union)"
"RAB2A","predicted (union)"
"RAB30","predicted (union)"
"RAB39A","predicted (union)"
"RAB3B","predicted (union)"
"RAB3C","predicted (union)"
"RAB3D","predicted (union)"
"RAB3GAP1","predicted (union)"
"RAB3GAP2","predicted (intersection) + predicted (union)"
"RAB3IP","predicted (intersection) + predicted (union)"
"RAB40B","predicted (union)"
"RAB41","predicted (union)"
"RAB8B","predicted (union)"
"RAB9A","predicted (union)"
"RAB9B","predicted (intersection) + predicted (union)"
"RABGAP1","predicted (intersection) + predicted (union)"
"RABIF","predicted (intersection) + predicted (union)"
"RABL2B","predicted (intersection) + predicted (union)"
"RABL3","predicted (union)"
"RAC2","predicted (union)"
"RACGAP1","predicted (union)"
"RAD18","predicted (union)"
"RAD50","predicted (union)"
"RAD51","predicted (union)"
"RAD52","predicted (union)"
"RAD54L2","predicted (intersection) + predicted (union)"
"RAD9B","predicted (union)"
"RAI1","predicted (union)"
"RALGAPA2","predicted (intersection) + predicted (union)"
"RALGPS2","predicted (union)"
"RAN","predicted (union)"
"RANBP17","predicted (union)"
"RANBP3","predicted (union)"
"RANBP3L","predicted (union)"
"RANBP6","predicted (intersection) + predicted (union)"
"RANGRF","predicted (union)"
"RAP1A","predicted (intersection) + predicted (union)"
"RAP2B","predicted (union)"
"RAP2C","predicted (intersection) + predicted (union)"
"RAPGEF3","predicted (union)"
"RAPGEF5","predicted (union)"
"RASA2","predicted (union)"
"RASGEF1B","predicted (intersection) + predicted (union)"
"RASGRF2","predicted (union)"
"RASSF2","predicted (intersection) + predicted (union)"
"RASSF3","predicted (union)"
"RASSF4","predicted (union)"
"RASSF6","predicted (intersection) + predicted (union)"
"RASSF8","predicted (union)"
"RAVER2","predicted (union)"
"RAX2","predicted (union)"
"RBAK","predicted (intersection) + predicted (union)"
"RBBP4","predicted (union)"
"RBCK1","predicted (intersection) + predicted (union)"
"RBFA","predicted (union)"
"RBFOX1","predicted (intersection) + predicted (union)"
"RBFOX2","predicted (union)"
"RBM11","predicted (union)"
"RBM12","predicted (union)"
"RBM12B","predicted (union)"
"RBM18","predicted (intersection) + predicted (union)"
"RBM25","predicted (union)"
"RBM26","predicted (union)"
"RBM28","predicted (union)"
"RBM3","predicted (intersection) + predicted (union)"
"RBM4","predicted (union)"
"RBM41","predicted (intersection) + predicted (union)"
"RBM44","predicted (union)"
"RBM7","predicted (union)"
"RBM8A","experimental (all)"
"RBMS1","predicted (intersection) + predicted (union)"
"RBMXL1","predicted (intersection) + predicted (union)"
"RBP2","predicted (union)"
"RBP4","predicted (intersection) + predicted (union)"
"RBPMS","predicted (union)"
"RBPMS2","predicted (union)"
"RBSN","predicted (union)"
"RCAN3","predicted (intersection) + predicted (union)"
"RCC2","predicted (union)"
"RCHY1","predicted (union)"
"RCL1","predicted (intersection) + predicted (union)"
"RCN2","predicted (intersection) + predicted (union)"
"RCOR1","predicted (union)"
"RCOR2","predicted (intersection) + predicted (union)"
"RCOR3","predicted (union)"
"RDH12","predicted (intersection) + predicted (union)"
"RDH13","predicted (union)"
"RECQL5","predicted (union)"
"REEP1","predicted (intersection) + predicted (union)"
"REEP2","predicted (union)"
"REEP3","predicted (union)"
"REEP5","predicted (intersection) + predicted (union)"
"REG4","predicted (union)"
"REL","predicted (intersection) + predicted (union)"
"RELA","predicted (union)"
"RELCH","predicted (union)"
"RELL1","predicted (union)"
"RERE","predicted (union)"
"RESF1","predicted (intersection) + predicted (union)"
"REST","predicted (union)"
"RFC3","predicted (union)"
"RFLNB","predicted (union)"
"RFPL3S","predicted (union)"
"RFT1","predicted (intersection) + predicted (union)"
"RFTN2","predicted (union)"
"RFX3","predicted (union)"
"RFX4","predicted (union)"
"RFX6","predicted (union)"
"RFXAP","predicted (union)"
"RGL1","predicted (union)"
"RGR","predicted (union)"
"RGS12","predicted (union)"
"RGS18","predicted (union)"
"RGS5","predicted (intersection) + predicted (union)"
"RGS7BP","predicted (union)"
"RGS9BP","predicted (union)"
"RHBG","predicted (union)"
"RHOBTB1","predicted (intersection) + predicted (union)"
"RHOBTB3","predicted (intersection) + predicted (union)"
"RHOF","predicted (union)"
"RHOJ","predicted (union)"
"RIC1","predicted (union)"
"RILPL1","predicted (union)"
"RIMBP2","predicted (union)"
"RIMKLA","predicted (union)"
"RIMKLB","predicted (union)"
"RIMS3","predicted (intersection) + predicted (union)"
"RIMS4","predicted (union)"
"RIPPLY3","predicted (union)"
"RIT1","predicted (union)"
"RITA1","predicted (union)"
"RLBP1","predicted (union)"
"RLIM","predicted (union)"
"RLN2","predicted (union)"
"RMDN2","predicted (intersection) + predicted (union)"
"RMND5A","predicted (union)"
"RMND5B","predicted (union)"
"RNASE4","predicted (union)"
"RNASE7","predicted (union)"
"RNASEH1","predicted (intersection) + predicted (union)"
"RNASEH2B","predicted (intersection) + predicted (union)"
"RNASEH2C","predicted (intersection) + predicted (union)"
"RNASET2","predicted (union)"
"RNF103","predicted (union)"
"RNF103-CHMP3","predicted (union)"
"RNF111","predicted (union)"
"RNF113B","predicted (union)"
"RNF126","predicted (union)"
"RNF13","predicted (union)"
"RNF138","predicted (union)"
"RNF14","predicted (union)"
"RNF144B","predicted (union)"
"RNF146","predicted (union)"
"RNF150","predicted (intersection) + predicted (union)"
"RNF165","predicted (intersection) + predicted (union)"
"RNF170","predicted (intersection) + predicted (union)"
"RNF182","predicted (union)"
"RNF185","predicted (union)"
"RNF186","predicted (union)"
"RNF187","predicted (union)"
"RNF20","predicted (union)"
"RNF207","predicted (union)"
"RNF212B","predicted (union)"
"RNF213","predicted (intersection) + predicted (union)"
"RNF217","predicted (union)"
"RNF219","predicted (intersection) + predicted (union)"
"RNF24","predicted (intersection) + predicted (union)"
"RNF43","predicted (union)"
"RNF44","predicted (union)"
"RNFT2","predicted (union)"
"RNMT","predicted (union)"
"RO60","predicted (intersection) + predicted (union)"
"ROBO2","predicted (union)"
"ROCK1","predicted (intersection) + predicted (union)"
"ROCK2","predicted (intersection) + predicted (union)"
"ROR1","predicted (union)"
"RORA","predicted (union)"
"RORB","predicted (union)"
"ROS1","predicted (union)"
"RP2","predicted (intersection) + predicted (union)"
"RPA1","predicted (intersection) + predicted (union)"
"RPAIN","predicted (union)"
"RPAP2","predicted (intersection) + predicted (union)"
"RPAP3","predicted (union)"
"RPEL1","predicted (union)"
"RPGRIP1L","predicted (union)"
"RPL10A","predicted (union)"
"RPL12","predicted (union)"
"RPL14","predicted (union)"
"RPL24","predicted (intersection) + predicted (union)"
"RPL27A","predicted (intersection) + predicted (union)"
"RPL31","predicted (union)"
"RPL35","predicted (union)"
"RPL37","predicted (intersection) + predicted (union)"
"RPL3L","predicted (union)"
"RPL9","predicted (union)"
"RPP14","predicted (union)"
"RPP30","predicted (intersection) + predicted (union)"
"RPRD2","predicted (union)"
"RPRML","predicted (union)"
"RPS15A","predicted (union)"
"RPS23","predicted (union)"
"RPS29","predicted (union)"
"RPS3","predicted (intersection) + predicted (union)"
"RPS6","predicted (union)"
"RPS6KA6","predicted (intersection) + predicted (union)"
"RPS6KC1","predicted (union)"
"RPTN","predicted (union)"
"RPUSD4","predicted (union)"
"RRAGC","predicted (union)"
"RRAGD","predicted (intersection) + predicted (union)"
"RRAS2","predicted (union)"
"RRP15","predicted (union)"
"RRP36","predicted (intersection) + predicted (union)"
"RRP7A","predicted (union)"
"RRP8","predicted (intersection) + predicted (union)"
"RSBN1","predicted (union)"
"RSBN1L","predicted (union)"
"RSPH9","predicted (union)"
"RSPO3","predicted (union)"
"RTF1","predicted (union)"
"RTKN2","predicted (union)"
"RTL6","predicted (intersection) + predicted (union)"
"RTL9","predicted (union)"
"RTN2","predicted (intersection) + predicted (union)"
"RUFY3","predicted (union)"
"RUFY4","predicted (union)"
"RUNDC1","predicted (intersection) + predicted (union)"
"RUNDC3B","predicted (intersection) + predicted (union)"
"RUNX1","predicted (union)"
"RUNX1T1","predicted (intersection) + predicted (union)"
"RWDD2A","predicted (union)"
"RWDD2B","predicted (union)"
"RYBP","predicted (union)"
"S100PBP","predicted (intersection) + predicted (union)"
"S100Z","predicted (intersection) + predicted (union)"
"S1PR1","predicted (intersection) + predicted (union)"
"SALL4","predicted (union)"
"SAMD1","predicted (union)"
"SAMD4A","predicted (intersection) + predicted (union)"
"SAMD4B","predicted (union)"
"SAMD7","predicted (union)"
"SAMD8","predicted (union)"
"SAR1A","predicted (intersection) + predicted (union)"
"SARDH","predicted (union)"
"SARS","predicted (union)"
"SART1","predicted (union)"
"SART3","predicted (intersection) + predicted (union)"
"SATB1","predicted (union)"
"SAV1","predicted (union)"
"SBF2","predicted (union)"
"SBSPON","predicted (union)"
"SC5D","experimental (all) + predicted (union)"
"SCAF4","predicted (union)"
"SCAI","predicted (union)"
"SCAMP4","predicted (union)"
"SCARB2","predicted (union)"
"SCEL","predicted (union)"
"SCFD2","predicted (union)"
"SCIMP","predicted (union)"
"SCIN","predicted (union)"
"SCN1A","predicted (intersection) + predicted (union)"
"SCN3B","predicted (union)"
"SCN8A","predicted (union)"
"SCN9A","predicted (intersection) + predicted (union)"
"SCNM1","predicted (union)"
"SCP2","predicted (union)"
"SCRG1","predicted (intersection) + predicted (union)"
"SCRN1","predicted (union)"
"SCRN3","predicted (intersection) + predicted (union)"
"SCUBE1","predicted (intersection) + predicted (union)"
"SCUBE3","predicted (union)"
"SDAD1","predicted (union)"
"SDC1","predicted (union)"
"SDC2","predicted (union)"
"SDF2","predicted (union)"
"SDHAF1","predicted (union)"
"SDHAF3","predicted (union)"
"SDHD","predicted (union)"
"SDK1","predicted (union)"
"SDK2","predicted (union)"
"SEC16B","predicted (intersection) + predicted (union)"
"SEC23B","predicted (union)"
"SEC23IP","predicted (union)"
"SEC31A","predicted (union)"
"SEC31B","predicted (union)"
"SEC61A1","predicted (union)"
"SEC62","predicted (union)"
"SEC63","predicted (union)"
"SEL1L","predicted (union)"
"SELENOF","predicted (intersection) + predicted (union)"
"SELENOP","predicted (union)"
"SEM1","predicted (union)"
"SEMA3A","predicted (union)"
"SEMA3C","predicted (union)"
"SEMA3D","predicted (union)"
"SEMA4F","predicted (intersection) + predicted (union)"
"SEMA4G","predicted (intersection) + predicted (union)"
"SEMA5A","predicted (union)"
"SENP2","predicted (intersection) + predicted (union)"
"SENP5","predicted (union)"
"SENP7","predicted (union)"
"SEPTIN11","predicted (union)"
"SEPTIN2","predicted (union)"
"SEPTIN4","predicted (union)"
"SEPTIN6","predicted (intersection) + predicted (union)"
"SEPTIN7","predicted (intersection) + predicted (union)"
"SEPTIN8","predicted (union)"
"SERINC1","predicted (intersection) + predicted (union)"
"SERINC2","predicted (union)"
"SERINC3","predicted (intersection) + predicted (union)"
"SERINC5","predicted (intersection) + predicted (union)"
"SERP1","predicted (union)"
"SERPINA1","predicted (intersection) + predicted (union)"
"SERPINA10","predicted (union)"
"SERPINB5","predicted (union)"
"SERPINB7","predicted (union)"
"SERPINH1","predicted (union)"
"SERTAD1","predicted (union)"
"SERTAD4","predicted (union)"
"SERTM1","predicted (union)"
"SESN3","predicted (intersection) + predicted (union)"
"SESTD1","predicted (intersection) + predicted (union)"
"SETBP1","predicted (union)"
"SETD2","predicted (intersection) + predicted (union)"
"SETD3","predicted (intersection) + predicted (union)"
"SETD4","predicted (union)"
"SETD5","predicted (intersection) + predicted (union)"
"SETD7","predicted (union)"
"SETDB2","predicted (union)"
"SEZ6L","predicted (union)"
"SF1","predicted (union)"
"SF3A1","predicted (intersection) + predicted (union)"
"SF3B3","predicted (intersection) + predicted (union)"
"SFMBT1","predicted (union)"
"SFPQ","predicted (intersection) + predicted (union)"
"SFT2D2","predicted (intersection) + predicted (union)"
"SFT2D3","predicted (union)"
"SFTPB","predicted (union)"
"SGCB","predicted (union)"
"SGCD","predicted (intersection) + predicted (union)"
"SGK2","predicted (union)"
"SGO1","predicted (union)"
"SGPP1","predicted (union)"
"SGSM2","predicted (union)"
"SH2D1B","predicted (union)"
"SH2D2A","predicted (union)"
"SH2D4B","predicted (intersection) + predicted (union)"
"SH3BP2","predicted (union)"
"SH3BP5","predicted (intersection) + predicted (union)"
"SH3GL2","predicted (intersection) + predicted (union)"
"SH3GLB1","predicted (union)"
"SH3PXD2B","predicted (union)"
"SH3RF2","predicted (union)"
"SH3YL1","predicted (union)"
"SHB","predicted (union)"
"SHC3","predicted (intersection) + predicted (union)"
"SHISA6","predicted (intersection) + predicted (union)"
"SHISAL1","predicted (union)"
"SHMT1","predicted (union)"
"SHROOM3","predicted (union)"
"SHROOM4","predicted (union)"
"SIAH3","predicted (intersection) + predicted (union)"
"SIGLEC1","predicted (union)"
"SIGLEC6","predicted (intersection) + predicted (union)"
"SIK2","predicted (union)"
"SIM1","predicted (union)"
"SIN3A","predicted (union)"
"SIN3B","predicted (union)"
"SIPA1","predicted (union)"
"SIRPA","predicted (union)"
"SIX4","predicted (union)"
"SIX6","predicted (union)"
"SKAP1","predicted (intersection) + predicted (union)"
"SKIL","predicted (intersection) + predicted (union)"
"SKP1","predicted (union)"
"SKP2","predicted (union)"
"SLA","predicted (intersection) + predicted (union)"
"SLAIN2","predicted (union)"
"SLAMF1","predicted (union)"
"SLAMF8","predicted (union)"
"SLBP","predicted (union)"
"SLC10A6","predicted (intersection) + predicted (union)"
"SLC11A2","experimental (all)"
"SLC12A2","predicted (union)"
"SLC12A6","predicted (union)"
"SLC13A3","predicted (union)"
"SLC13A5","predicted (union)"
"SLC14A1","predicted (union)"
"SLC16A14","predicted (intersection) + predicted (union)"
"SLC16A4","predicted (intersection) + predicted (union)"
"SLC16A5","predicted (intersection) + predicted (union)"
"SLC16A6","predicted (union)"
"SLC16A7","predicted (intersection) + predicted (union)"
"SLC17A2","predicted (union)"
"SLC17A4","predicted (intersection) + predicted (union)"
"SLC17A8","predicted (union)"
"SLC18A2","predicted (intersection) + predicted (union)"
"SLC19A2","predicted (union)"
"SLC19A3","predicted (intersection) + predicted (union)"
"SLC1A2","predicted (union)"
"SLC1A3","predicted (union)"
"SLC1A4","predicted (union)"
"SLC22A15","predicted (union)"
"SLC22A2","predicted (union)"
"SLC22A4","predicted (union)"
"SLC22A5","predicted (union)"
"SLC23A2","predicted (intersection) + predicted (union)"
"SLC23A3","predicted (union)"
"SLC24A1","predicted (union)"
"SLC24A2","predicted (union)"
"SLC24A3","predicted (union)"
"SLC25A10","predicted (union)"
"SLC25A12","predicted (union)"
"SLC25A13","predicted (intersection) + predicted (union)"
"SLC25A15","predicted (intersection) + predicted (union)"
"SLC25A21","predicted (intersection) + predicted (union)"
"SLC25A24","predicted (union)"
"SLC25A30","predicted (union)"
"SLC25A31","predicted (union)"
"SLC25A32","predicted (union)"
"SLC25A33","predicted (union)"
"SLC25A34","predicted (union)"
"SLC25A4","predicted (union)"
"SLC25A40","predicted (union)"
"SLC25A42","predicted (union)"
"SLC25A44","predicted (union)"
"SLC25A46","predicted (union)"
"SLC26A4","predicted (union)"
"SLC26A7","predicted (union)"
"SLC26A9","predicted (union)"
"SLC28A1","predicted (union)"
"SLC2A12","predicted (union)"
"SLC2A13","predicted (union)"
"SLC2A2","predicted (intersection) + predicted (union)"
"SLC2A3","predicted (union)"
"SLC2A5","predicted (intersection) + predicted (union)"
"SLC2A9","predicted (intersection) + predicted (union)"
"SLC30A10","predicted (intersection) + predicted (union)"
"SLC30A6","predicted (union)"
"SLC30A7","predicted (union)"
"SLC30A9","predicted (union)"
"SLC31A1","predicted (union)"
"SLC31A2","predicted (union)"
"SLC35A1","predicted (union)"
"SLC35A2","predicted (union)"
"SLC35B4","predicted (union)"
"SLC35C1","predicted (intersection) + predicted (union)"
"SLC35E1","predicted (union)"
"SLC35E3","predicted (intersection) + predicted (union)"
"SLC35F1","predicted (intersection) + predicted (union)"
"SLC35F3","predicted (union)"
"SLC35F5","predicted (union)"
"SLC35F6","experimental (all) + predicted (intersection) + predicted (union)"
"SLC36A2","predicted (union)"
"SLC36A4","predicted (union)"
"SLC37A1","predicted (union)"
"SLC37A4","predicted (union)"
"SLC38A1","predicted (intersection) + predicted (union)"
"SLC38A2","predicted (union)"
"SLC38A7","predicted (union)"
"SLC38A9","predicted (intersection) + predicted (union)"
"SLC39A10","predicted (union)"
"SLC39A13","predicted (union)"
"SLC39A2","predicted (union)"
"SLC39A3","predicted (intersection) + predicted (union)"
"SLC39A9","predicted (intersection) + predicted (union)"
"SLC3A1","predicted (intersection) + predicted (union)"
"SLC41A2","predicted (union)"
"SLC43A2","predicted (intersection) + predicted (union)"
"SLC44A1","predicted (intersection) + predicted (union)"
"SLC45A4","predicted (union)"
"SLC46A2","predicted (union)"
"SLC49A4","predicted (union)"
"SLC4A7","predicted (union)"
"SLC4A8","predicted (intersection) + predicted (union)"
"SLC5A12","predicted (union)"
"SLC5A3","predicted (union)"
"SLC6A1","predicted (union)"
"SLC6A11","predicted (intersection) + predicted (union)"
"SLC6A13","predicted (union)"
"SLC6A15","predicted (union)"
"SLC6A2","predicted (intersection) + predicted (union)"
"SLC6A20","predicted (union)"
"SLC6A5","predicted (intersection) + predicted (union)"
"SLC7A11","predicted (union)"
"SLC7A13","predicted (union)"
"SLC7A14","predicted (intersection) + predicted (union)"
"SLC7A2","predicted (intersection) + predicted (union)"
"SLC7A6OS","predicted (union)"
"SLC8A1","predicted (intersection) + predicted (union)"
"SLC9A2","predicted (union)"
"SLC9A3R2","predicted (union)"
"SLC9A6","predicted (union)"
"SLC9A7","predicted (union)"
"SLC9B2","predicted (intersection) + predicted (union)"
"SLCO1A2","predicted (union)"
"SLCO3A1","predicted (union)"
"SLCO4C1","predicted (union)"
"SLCO5A1","predicted (intersection) + predicted (union)"
"SLF2","predicted (union)"
"SLFN12L","predicted (intersection) + predicted (union)"
"SLFN13","predicted (union)"
"SLFN5","predicted (intersection) + predicted (union)"
"SLIT3","predicted (intersection) + predicted (union)"
"SLK","predicted (union)"
"SLX4IP","predicted (intersection) + predicted (union)"
"SMAD2","predicted (union)"
"SMAD3","predicted (union)"
"SMAD5","predicted (intersection) + predicted (union)"
"SMARCC2","predicted (union)"
"SMARCD2","predicted (intersection) + predicted (union)"
"SMC1A","predicted (intersection) + predicted (union)"
"SMC4","predicted (union)"
"SMC6","predicted (union)"
"SMCHD1","predicted (union)"
"SMG9","predicted (union)"
"SMIM12","predicted (union)"
"SMIM14","predicted (intersection) + predicted (union)"
"SMIM21","predicted (union)"
"SMIM30","predicted (union)"
"SMIM7","predicted (union)"
"SMIM8","predicted (union)"
"SMLR1","predicted (intersection) + predicted (union)"
"SMPD4","predicted (union)"
"SMS","predicted (union)"
"SMTNL2","predicted (union)"
"SMYD2","predicted (union)"
"SMYD4","predicted (intersection) + predicted (union)"
"SMYD5","predicted (union)"
"SNAP29","predicted (union)"
"SNAP47","predicted (union)"
"SNAPC3","predicted (union)"
"SND1","predicted (union)"
"SNED1","predicted (intersection) + predicted (union)"
"SNRNP27","predicted (intersection) + predicted (union)"
"SNRPA1","predicted (union)"
"SNRPB2","predicted (union)"
"SNRPD1","predicted (union)"
"SNRPD3","predicted (union)"
"SNRPF","predicted (union)"
"SNTB2","predicted (union)"
"SNX11","predicted (union)"
"SNX13","predicted (intersection) + predicted (union)"
"SNX14","predicted (union)"
"SNX17","predicted (union)"
"SNX19","predicted (union)"
"SNX2","predicted (union)"
"SNX22","predicted (intersection) + predicted (union)"
"SNX29","predicted (intersection) + predicted (union)"
"SNX31","predicted (union)"
"SNX4","predicted (union)"
"SOAT1","predicted (union)"
"SOBP","predicted (union)"
"SOCS4","predicted (union)"
"SOCS5","predicted (intersection) + predicted (union)"
"SOD2","predicted (union)"
"SON","predicted (union)"
"SORBS1","predicted (intersection) + predicted (union)"
"SORBS2","predicted (union)"
"SORCS1","predicted (union)"
"SORL1","predicted (intersection) + predicted (union)"
"SORT1","predicted (union)"
"SOWAHB","predicted (union)"
"SOX11","predicted (intersection) + predicted (union)"
"SOX13","predicted (union)"
"SOX17","predicted (union)"
"SOX4","predicted (intersection) + predicted (union)"
"SOX8","predicted (union)"
"SP100","predicted (intersection) + predicted (union)"
"SP110","predicted (intersection) + predicted (union)"
"SP3","predicted (intersection) + predicted (union)"
"SP6","predicted (union)"
"SP8","predicted (intersection) + predicted (union)"
"SPA17","predicted (union)"
"SPACA1","predicted (intersection) + predicted (union)"
"SPACA4","predicted (union)"
"SPACA9","predicted (union)"
"SPAG16","predicted (union)"
"SPAG6","predicted (union)"
"SPAG9","predicted (union)"
"SPARC","predicted (union)"
"SPATA12","predicted (union)"
"SPATA17","predicted (union)"
"SPATA2","predicted (union)"
"SPATA5","predicted (union)"
"SPATA6","predicted (union)"
"SPATS2L","predicted (union)"
"SPCS2","predicted (union)"
"SPECC1L","predicted (union)"
"SPEF2","predicted (intersection) + predicted (union)"
"SPEM1","predicted (union)"
"SPICE1","predicted (union)"
"SPIN4","predicted (union)"
"SPIRE1","predicted (union)"
"SPOCK1","predicted (union)"
"SPOP","predicted (intersection) + predicted (union)"
"SPOPL","predicted (union)"
"SPOUT1","predicted (union)"
"SPPL3","predicted (union)"
"SPRN","predicted (union)"
"SPRTN","predicted (intersection) + predicted (union)"
"SPRY1","predicted (union)"
"SPRY2","predicted (intersection) + predicted (union)"
"SPRY3","predicted (union)"
"SPSB1","predicted (intersection) + predicted (union)"
"SPTAN1","predicted (union)"
"SPTBN5","predicted (union)"
"SPTLC2","predicted (union)"
"SPTSSA","predicted (union)"
"SPTY2D1","predicted (intersection) + predicted (union)"
"SRARP","predicted (union)"
"SRCAP","predicted (union)"
"SRD5A3","predicted (intersection) + predicted (union)"
"SREK1","predicted (union)"
"SREK1IP1","predicted (intersection) + predicted (union)"
"SRF","predicted (union)"
"SRFBP1","predicted (union)"
"SRGAP1","predicted (union)"
"SRGN","predicted (union)"
"SRP19","predicted (union)"
"SRPK1","predicted (union)"
"SRPRA","predicted (union)"
"SRPX","predicted (intersection) + predicted (union)"
"SRPX2","predicted (intersection) + predicted (union)"
"SRR","predicted (intersection) + predicted (union)"
"SRRM1","predicted (union)"
"SRSF1","predicted (intersection) + predicted (union)"
"SRSF10","predicted (intersection) + predicted (union)"
"SRSF11","predicted (union)"
"SRSF12","predicted (intersection) + predicted (union)"
"SRSF3","predicted (union)"
"SRSF7","predicted (intersection) + predicted (union)"
"SRXN1","predicted (union)"
"SS18L1","predicted (intersection) + predicted (union)"
"SSBP2","predicted (union)"
"SSC5D","predicted (union)"
"SSH2","predicted (intersection) + predicted (union)"
"SSPN","predicted (union)"
"SSR3","predicted (union)"
"ST13","predicted (union)"
"ST18","predicted (union)"
"ST3GAL6","predicted (intersection) + predicted (union)"
"ST5","predicted (union)"
"ST6GAL2","predicted (intersection) + predicted (union)"
"ST6GALNAC2","predicted (union)"
"ST6GALNAC5","predicted (union)"
"ST7L","predicted (union)"
"ST8SIA1","predicted (union)"
"ST8SIA3","predicted (union)"
"STAM","predicted (union)"
"STAM2","predicted (union)"
"STAMBP","predicted (union)"
"STAMBPL1","predicted (union)"
"STARD3NL","predicted (union)"
"STARD5","predicted (union)"
"STARD9","predicted (union)"
"STAT3","predicted (union)"
"STAT4","predicted (union)"
"STAT5A","predicted (union)"
"STAT5B","predicted (union)"
"STAT6","predicted (union)"
"STAU2","predicted (union)"
"STBD1","predicted (union)"
"STEAP2","predicted (union)"
"STEAP4","predicted (union)"
"STK10","predicted (union)"
"STK24","predicted (union)"
"STK33","predicted (union)"
"STK38","predicted (union)"
"STK38L","predicted (intersection) + predicted (union)"
"STK4","predicted (union)"
"STMN2","predicted (union)"
"STMN3","predicted (union)"
"STMP1","predicted (union)"
"STN1","predicted (intersection) + predicted (union)"
"STOX2","predicted (union)"
"STPG2","predicted (union)"
"STPG4","predicted (union)"
"STRADA","predicted (union)"
"STRIP1","predicted (union)"
"STRIP2","predicted (union)"
"STRN","predicted (union)"
"STRN3","predicted (union)"
"STRN4","predicted (union)"
"STS","predicted (intersection) + predicted (union)"
"STX11","predicted (union)"
"STX16","predicted (union)"
"STX17","predicted (union)"
"STX2","predicted (union)"
"STX3","predicted (union)"
"STX6","predicted (union)"
"STX7","predicted (union)"
"STXBP4","predicted (union)"
"STXBP5L","predicted (union)"
"STYK1","predicted (union)"
"SUCLG2","predicted (intersection) + predicted (union)"
"SUCNR1","predicted (union)"
"SUFU","predicted (union)"
"SUGP1","predicted (union)"
"SUGT1","predicted (union)"
"SULF1","predicted (intersection) + predicted (union)"
"SULT2A1","predicted (intersection) + predicted (union)"
"SUMO3","predicted (intersection) + predicted (union)"
"SUPT3H","predicted (union)"
"SUPT7L","predicted (union)"
"SURF4","predicted (union)"
"SUSD1","predicted (intersection) + predicted (union)"
"SUSD5","predicted (union)"
